branch,construction_source,model,dataset,side,layer,method,rho,decode_mode
oracle_tt,,whisper,seame_dev_sge,encoder,21,raw,6.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,21,raw,6.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,22,raw,0.5,greedy
oracle_tt,,whisper,seame_dev_man,encoder,22,raw,0.5,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,22,raw,0.5,greedy
oracle_tt,,whisper,ascend_eval,encoder,22,raw,0.5,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,22,raw,0.5,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,22,raw,0.5,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,22,raw,0.5,official_standard
oracle_tt,,whisper,ascend_eval,encoder,22,raw,0.5,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,22,raw,1.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,22,raw,1.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,22,raw,1.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,22,raw,1.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,22,raw,1.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,22,raw,1.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,22,raw,1.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,22,raw,1.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,22,raw,2.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,22,raw,2.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,22,raw,2.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,22,raw,2.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,22,raw,2.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,22,raw,2.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,22,raw,2.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,22,raw,2.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,22,raw,4.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,22,raw,4.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,22,raw,4.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,22,raw,4.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,22,raw,4.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,22,raw,4.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,22,raw,4.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,22,raw,4.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,22,raw,6.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,22,raw,6.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,22,raw,6.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,22,raw,6.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,22,raw,6.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,22,raw,6.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,22,raw,6.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,22,raw,6.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,23,raw,0.5,greedy
oracle_tt,,whisper,seame_dev_man,encoder,23,raw,0.5,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,23,raw,0.5,greedy
oracle_tt,,whisper,ascend_eval,encoder,23,raw,0.5,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,23,raw,0.5,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,23,raw,0.5,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,23,raw,0.5,official_standard
oracle_tt,,whisper,ascend_eval,encoder,23,raw,0.5,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,23,raw,1.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,23,raw,1.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,23,raw,1.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,23,raw,1.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,23,raw,1.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,23,raw,1.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,23,raw,1.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,23,raw,1.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,23,raw,2.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,23,raw,2.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,23,raw,2.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,23,raw,2.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,23,raw,2.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,23,raw,2.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,23,raw,2.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,23,raw,2.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,23,raw,4.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,23,raw,4.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,23,raw,4.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,23,raw,4.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,23,raw,4.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,23,raw,4.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,23,raw,4.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,23,raw,4.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,23,raw,6.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,23,raw,6.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,23,raw,6.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,23,raw,6.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,23,raw,6.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,23,raw,6.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,23,raw,6.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,23,raw,6.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,24,raw,0.5,greedy
oracle_tt,,whisper,seame_dev_man,encoder,24,raw,0.5,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,24,raw,0.5,greedy
oracle_tt,,whisper,ascend_eval,encoder,24,raw,0.5,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,24,raw,0.5,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,24,raw,0.5,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,24,raw,0.5,official_standard
oracle_tt,,whisper,ascend_eval,encoder,24,raw,0.5,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,24,raw,1.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,24,raw,1.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,24,raw,1.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,24,raw,1.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,24,raw,1.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,24,raw,1.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,24,raw,1.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,24,raw,1.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,24,raw,2.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,24,raw,2.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,24,raw,2.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,24,raw,2.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,24,raw,2.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,24,raw,2.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,24,raw,2.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,24,raw,2.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,24,raw,4.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,24,raw,4.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,24,raw,4.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,24,raw,4.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,24,raw,4.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,24,raw,4.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,24,raw,4.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,24,raw,4.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,24,raw,6.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,24,raw,6.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,24,raw,6.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,24,raw,6.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,24,raw,6.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,24,raw,6.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,24,raw,6.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,24,raw,6.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,25,raw,0.5,greedy
oracle_tt,,whisper,seame_dev_man,encoder,25,raw,0.5,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,25,raw,0.5,greedy
oracle_tt,,whisper,ascend_eval,encoder,25,raw,0.5,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,25,raw,0.5,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,25,raw,0.5,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,25,raw,0.5,official_standard
oracle_tt,,whisper,ascend_eval,encoder,25,raw,0.5,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,25,raw,1.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,25,raw,1.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,25,raw,1.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,25,raw,1.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,25,raw,1.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,25,raw,1.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,25,raw,1.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,25,raw,1.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,25,raw,2.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,25,raw,2.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,25,raw,2.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,25,raw,2.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,25,raw,2.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,25,raw,2.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,25,raw,2.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,25,raw,2.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,25,raw,4.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,25,raw,4.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,25,raw,4.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,25,raw,4.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,25,raw,4.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,25,raw,4.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,25,raw,4.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,25,raw,4.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,25,raw,6.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,25,raw,6.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,25,raw,6.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,25,raw,6.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,25,raw,6.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,25,raw,6.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,25,raw,6.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,25,raw,6.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,26,raw,0.5,greedy
oracle_tt,,whisper,seame_dev_man,encoder,26,raw,0.5,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,26,raw,0.5,greedy
oracle_tt,,whisper,ascend_eval,encoder,26,raw,0.5,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,26,raw,0.5,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,26,raw,0.5,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,26,raw,0.5,official_standard
oracle_tt,,whisper,ascend_eval,encoder,26,raw,0.5,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,26,raw,1.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,26,raw,1.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,26,raw,1.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,26,raw,1.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,26,raw,1.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,26,raw,1.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,26,raw,1.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,26,raw,1.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,26,raw,2.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,26,raw,2.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,26,raw,2.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,26,raw,2.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,26,raw,2.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,26,raw,2.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,26,raw,2.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,26,raw,2.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,26,raw,4.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,26,raw,4.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,26,raw,4.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,26,raw,4.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,26,raw,4.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,26,raw,4.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,26,raw,4.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,26,raw,4.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,26,raw,6.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,26,raw,6.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,26,raw,6.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,26,raw,6.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,26,raw,6.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,26,raw,6.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,26,raw,6.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,26,raw,6.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,27,raw,0.5,greedy
oracle_tt,,whisper,seame_dev_man,encoder,27,raw,0.5,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,27,raw,0.5,greedy
oracle_tt,,whisper,ascend_eval,encoder,27,raw,0.5,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,27,raw,0.5,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,27,raw,0.5,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,27,raw,0.5,official_standard
oracle_tt,,whisper,ascend_eval,encoder,27,raw,0.5,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,27,raw,1.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,27,raw,1.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,27,raw,1.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,27,raw,1.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,27,raw,1.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,27,raw,1.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,27,raw,1.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,27,raw,1.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,27,raw,2.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,27,raw,2.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,27,raw,2.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,27,raw,2.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,27,raw,2.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,27,raw,2.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,27,raw,2.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,27,raw,2.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,27,raw,4.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,27,raw,4.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,27,raw,4.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,27,raw,4.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,27,raw,4.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,27,raw,4.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,27,raw,4.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,27,raw,4.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,27,raw,6.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,27,raw,6.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,27,raw,6.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,27,raw,6.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,27,raw,6.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,27,raw,6.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,27,raw,6.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,27,raw,6.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,28,raw,0.5,greedy
oracle_tt,,whisper,seame_dev_man,encoder,28,raw,0.5,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,28,raw,0.5,greedy
oracle_tt,,whisper,ascend_eval,encoder,28,raw,0.5,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,28,raw,0.5,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,28,raw,0.5,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,28,raw,0.5,official_standard
oracle_tt,,whisper,ascend_eval,encoder,28,raw,0.5,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,28,raw,1.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,28,raw,1.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,28,raw,1.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,28,raw,1.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,28,raw,1.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,28,raw,1.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,28,raw,1.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,28,raw,1.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,28,raw,2.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,28,raw,2.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,28,raw,2.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,28,raw,2.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,28,raw,2.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,28,raw,2.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,28,raw,2.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,28,raw,2.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,28,raw,4.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,28,raw,4.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,28,raw,4.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,28,raw,4.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,28,raw,4.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,28,raw,4.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,28,raw,4.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,28,raw,4.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,28,raw,6.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,28,raw,6.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,28,raw,6.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,28,raw,6.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,28,raw,6.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,28,raw,6.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,28,raw,6.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,28,raw,6.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,29,raw,0.5,greedy
oracle_tt,,whisper,seame_dev_man,encoder,29,raw,0.5,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,29,raw,0.5,greedy
oracle_tt,,whisper,ascend_eval,encoder,29,raw,0.5,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,29,raw,0.5,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,29,raw,0.5,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,29,raw,0.5,official_standard
oracle_tt,,whisper,ascend_eval,encoder,29,raw,0.5,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,29,raw,1.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,29,raw,1.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,29,raw,1.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,29,raw,1.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,29,raw,1.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,29,raw,1.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,29,raw,1.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,29,raw,1.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,29,raw,2.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,29,raw,2.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,29,raw,2.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,29,raw,2.0,greedy
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,29,raw,2.0,official_standard
oracle_tt,,whisper,seame_dev_man,encoder,29,raw,2.0,official_standard
oracle_tt,,whisper,seame_dev_sge,encoder,29,raw,2.0,official_standard
oracle_tt,,whisper,ascend_eval,encoder,29,raw,2.0,official_standard
oracle_tt,,whisper,cs_dialogue_dev_select,encoder,29,raw,4.0,greedy
oracle_tt,,whisper,seame_dev_man,encoder,29,raw,4.0,greedy
oracle_tt,,whisper,seame_dev_sge,encoder,29,raw,4.0,greedy
oracle_tt,,whisper,ascend_eval,encoder,29,raw,4.0,greedy
